Nama,communityId
2019 Junior Grand Prix Italy - men's singles,596
2019 Junior Grand Prix Italy - ladies' singles,596
2019 Tirnavia Ice Cup - senior men's singles,596
2019 Tirnavia Ice Cup - senior ladies' singles,596
2019 Bosphorus Cup - senior men's singles,596
2019 Bosphorus Cup - senior ladies' singles,596
2019 Santa Claus Cup - senior men's singles,596
2019 Santa Claus Cup - senior ladies' singles,596
2019 Coupe du Printemps - senior ladies' singles,596
2019 Coupe du Printemps - senior men's singles,596
2019 Coppa Europa - senior men's singles,596
2019 Coppa Europa - senior ladies' singles,596
2019 World Figure Skating Championships - men's singles,596
2019 World Figure Skating Championships - ladies' singles,596
2019 Egna Spring Trophy - senior men's singles,596
2019 Egna Spring Trophy - senior ladies' singles,596
2019 Skate Victoria - senior men's singles,596
2019 Skate Victoria - senior ladies' singles,596
2019 Triglav Trophy - senior men's singles,596
2019 Triglav Trophy - senior ladies' singles,596
2018 Junior Grand Prix Lithuania - men's singles,596
2018 Junior Grand Prix Lithuania - ladies' singles,596
2018 Junior Grand Prix Canada - ladies' singles,596
2018 CS Lombardia Trophy - ladies' singles,596
2018 CS Lombardia Trophy - men's singles,596
2018 Junior Grand Prix Canada - men's singles,596
2018 CS U.S. International Figure Skating Classic - men's singles,596
2018 CS U.S. International Figure Skating Classic - ladies' singles,596
2018 CS Ondrej Nepela Trophy - ladies' singles,596
2018 CS Ondrej Nepela Trophy - men's singles,596
2018 CS Autumn Classic - ladies' singles,596
2018 CS Autumn Classic - men's singles,596
2018 CS Nebelhorn Trophy - ladies' singles,596
2018 CS Nebelhorn Trophy - men's singles,596
2018 World Figure Skating Championships - men's singles,596
2018 Junior Grand Prix Czech Republic - ladies' singles,596
2018 Junior Grand Prix Czech Republic - men's singles,596
2018 Junior Grand Prix Slovenia - ladies' singles,596
2018 Junior Grand Prix Slovenia - men's singles,596
Luxembourg,596
2018 CS Finlandia Trophy - men's singles,596
2018 CS Finlandia Trophy - ladies' singles,596
2018 Junior Grand Prix Armenia - ladies' singles,596
2018 Junior Grand Prix Armenia - men's singles,596
2018 Skate America - men's singles,596
2018 Skate America - ladies' singles,596
2018 Minsk-Arena Ice Star - men's singles,596
2018 Minsk-Arena Ice Star - ladies' singles,596
2018 Chinese Taipei Figure Skating Championships - senior men's singles,596
2018 Chinese Taipei Figure Skating Championships - senior ladies' singles,596
2018-2019 Spanish Figure Skating Championships - senior men's singles,596
2018-2019 Spanish Figure Skating Championships - senior ladies' singles,596
2018-2019 Turkish Figure Skating Championships - senior ladies' singles,596
2018-2019 Turkish Figure Skating Championships - senior men's singles,596
2018 World Figure Skating Championships - ladies' singles,596
2018 Minsk-Arena Ice Star - junior ladies' singles,596
2018 Minsk-Arena Ice Star - junior men's singles,596
2019 Nordic Figure Skating Championships - senior men's singles,596
2019 Nordic Figure Skating Championships - senior ladies' singles,596
2019 Bavarian Open - senior men's singles,596
2019 Bavarian Open - senior ladies' singles,596
Dragon Trophy 2019 - senior men's singles,596
Dragon Trophy 2019 - senior ladies' singles,596
figure skating at the 2019 European Youth Olympic Winter Festival - boys,596
figure skating at the 2019 European Youth Olympic Winter Festival - girls,596
2019 Jégvirág Cup - senior men's singles,596
2019 Jégvirág Cup - senior ladies' singles,596
2019 Russian Cup Final - senior men's singles,596
2019 Russian Cup Final - senior ladies' singles,596
2019 Open Ice Mall Cup - senior men's singles,596
2019 Open Ice Mall Cup - senior ladies' singles,596
2019 Challenge Cup - senior men's singles,596
2019 Challenge Cup - senior ladies' singles,596
2019 Tallink Hotels Cup - senior men's singles,596
2019 Tallink Hotels Cup - senior ladies' singles,596
2019 Cup of Tyrol - senior men's singles,596
2019 Cup of Tyrol - senior ladies' singles,596
2019 Norwegian Figure Skating Championships - senior ladies' singles,596
2019 Norwegian Figure Skating Championships - senior men's singles,596
2018 EDU Sport Trophy - senior ladies' singles,596
2019 EduSport Trophy - senior men's singles,596
2019 EduSport Trophy - senior ladies' singles,596
2019 Mentor Toruń Cup - senior ladies' singles,596
2019 Mentor Toruń Cup - senior men's singles,596
2019 Skate Helena - senior men's singles,596
2019 Skate Helena - senior ladies' singles,596
2019 South Korean Figure Skating Championships - senior ladies' singles,596
2019 South Korean Figure Skating Championships - senior men's singles,596
2019 Canadian Figure Skating Championships - senior men's singles,596
2019 Canadian Figure Skating Championships - senior ladies' singles,596
2019 European Figure Skating Championships - men's singles,596
2019 European Figure Skating Championships - ladies' singles,596
2019 United States Figure Skating Championships - senior men's singles,596
2019 United States Figure Skating Championships - senior ladies' singles,596
2019 World Junior Figure Skating Championships - men's singles,596
2019 World Junior Figure Skating Championships - ladies' singles,596
figure skating at the 2019 Winter Universiade - men's singles,596
figure skating at the 2019 Winter Universiade - ladies' singles,596
figure skating at the 2019 Winter Universiade - synchronized skating,596
2019 CS Warsaw Cup - men's singles,596
2019 CS Warsaw Cup - ladies' singles,596
2019 Prague Ice Cup - senior men's singles,596
2019 Prague Ice Cup - senior ladies' singles,596
2019 Tallinn Trophy - senior men's singles,596
2019 Tallinn Trophy - senior ladies' singles,596
2019 Denkova-Staviski Cup - senior men's singles,596
2019 Denkova-Staviski Cup - senior ladies' singles,596
2019 Rostelecom Cup - men's singles,596
2019 Rostelecom Cup - ladies' singles,596
synchronized skating,596
Belarus,596
Bosnia and Herzegovina,596
2019 Open d'Andorra - senior men's singles,596
2019 Open d'Andorra - senior ladies' singles,596
2019-2020 Belarusian Figure Skating Championships - senior ladies' singles,596
2019-2020 Belarusian Figure Skating Championships - senior men's singles,596
2019 NHK Trophy - men's singles,596
2019 NHK Trophy - ladies' singles,596
figure skating at the 2019 Southeast Asian Games - men's singles,596
figure skating at the 2019 Southeast Asian Games - ladies' singles,596
2019 CS Golden Spin of Zagreb - senior men's singles,596
2019 CS Golden Spin of Zagreb - senior ladies' singles,596
2019–20 Grand Prix of Figure Skating Final - men's singles,596
2019–20 Grand Prix of Figure Skating Final - ladies' singles,596
2019-2020 ISU Junior Grand Prix Final - men's singles,596
2019-2020 ISU Junior Grand Prix Final - ladies' singles,596
2019–20 Japan Figure Skating Championships - men's singles,596
2019–20 Japan Figure Skating Championships - ladies' singles,596
2019-2020 French Figure Skating Championships - men's singles,596
2019-2020 French Figure Skating Championships - ladies' singles,596
2020 Russian Figure Skating Championships - men's singles,596
2020 Russian Figure Skating Championships - ladies' singles,596
2019-2020 Belgian Figure Skating Championships - senior ladies' singles,596
2019 Serbian Figure Skating Championships - senior ladies' singles,596
2019 British Figure Skating Championships - senior men's singles,596
2019 British Figure Skating Championships - senior ladies' singles,596
beach volleyball,596
dressage,596
Formula One,596
men's singles,596
ladies' singles,596
France,596
Portugal,596
United States,596
Latvia,596
New Zealand,596
Qatar,596
Austria,596
2023 Qatar Grand Prix,596
2023 United States Grand Prix,596
2023 U.S. Figure Skating Championships - senior men's singles,596
rowing,991
association football,991
water polo,991
competitive swimming,991
Italy,991
Japan,991
Kyrgyzstan,991
Brazil,991
Colombia,991
Bulgaria,991
2024 World Aquatics Men's U18 Water Polo Championships,991
men's volleyball at the 2023 Central American and Caribbean Games,991
Indonesian Celebrity Sports Tournament,991
2023 Pan American Aquatics U15 Water Polo Championships – Men's tournament,991
2023 Pan American Aquatics U15 Water Polo Championships – Women's tournament,991
2019-2020 Danish Figure Skating Championships - senior ice dancing,991
2019-2020 Swiss Figure Skating Championships - senior ice dancing,991
2020 Four National Figure Skating Championships - senior ice dancing,991
2019-2020 Italian Figure Skating Championships - senior ice dancing,991
2019-2020 Spanish Figure Skating Championships - senior ice dancing,991
2019-2020 Belarusian Figure Skating Championships - senior ice dancing,991
2019-2020 Finnish Figure Skating Championships - senior ice dancing,991
2019 Latvian Figure Skating Championships - senior ice dancing,991
water polo at the 2019 Summer Universiade – men's tournament,991
handball at the 2019 Pan American Games – women's tournament,991
handball at the 2019 Pan American Games – men's tournament,991
2019–20 DHB-Pokal Women,991
2019 Junior Grand Prix France - ice dancing,991
2019 NRW Trophy - senior ice dancing,991
2019 Junior Grand Prix United States - ice dancing,991
2019 Junior Grand Prix Latvia - ice dancing,991
handball,991
Andorra,991
Philippines,991
Denmark,991
2019 Junior Grand Prix Russia - ice dancing,991
2019 CS Autumn Classic International - ice dancing,991
2019 Lombardia Trophy - ice dancing,991
2019-2020 Ukrainian Figure Skating Championships - ice dancing,991
2019 Junior Grand Prix Poland - ice dancing,991
2019 CS U.S. International Figure Skating Classic - ice dancing,991
2019 CS Ondrej Nepela Trophy - ice dancing,991
2019 ISU World Team Trophy in Figure Skating - ice dancing,991
2020 German Figure Skating Championships - senior ice dancing,991
2020 European Figure Skating Championships - ice dancing,991
2020 Canadian Figure Skating Championships - senior ice dancing,991
2020 U.S. Figure Skating Championships - senior ice dancing,991
2020 Mentor Toruń Cup - senior ice dancing,991
2020 Bavarian Open - senior ice dancing,991
2020 Four Continents Figure Skating Championships - ice dancing,991
2020 Egna Dance Trophy - senior ice dancing,991
2020 UEC European Track Championships – men's team pursuit,991
volleyball at the 2019 Military World Games – women's tournament,991
volleyball at the 2019 Military World Games – men's tournament,991
track cycling,991
2019 CS Finlandia Trophy - ice dancing,991
2019 Halloween Cup - senior ice dancing,991
2019 Denis Ten Memorial Challenge - senior ice dancing,991
2019 Skate America - ice dancing,991
2019 CS Ice Star - senior ice dancing,991
2019 Skate Canada International - ice dancing,991
2019 Internationaux de France - ice dancing,991
Volvo Open Cup 40th - senior ice dancing,991
2019 CS Asian Open Figure Skating Trophy - ice dancing,991
2019 Cup of China - ice dancing,991
2019 Russian Junior Figure Skating Championships - ice dancing,991
2018-2019 Australian Figure Skating Championships - senior ice dancing,991
2018-2019 Italian Figure Skating Championships - senior ice dancing,991
2018-2019 Japan Junior Figure Skating Championships - ice dancing,991
2018-2019 Estonian Figure Skating Championships - ice dancing,991
2019 Swiss Figure Skating Championships - ice dancing,991
2018-2019 Belarusian Figure Skating Championships - ice dancing,991
2018-2019 Finnish Figure Skating Championships - senior ice dancing,991
2018 European Figure Skating Championships - ice dancing,991
2018 Four Continents Figure Skating Championships - ice dancing,991
2018 World Junior Figure Skating Championships - ice dancing,991
2017 CS Autumn Classic International - ice dancing,991
2017 World Figure Skating Championships - ice dancing,991
2017 European Figure Skating Championships - ice dancing,991
2017 Four Continents Figure Skating Championships - ice dancing,991
2017–18 Grand Prix of Figure Skating Final - ice dancing,991
2017 Skate America - ice dancing,991
2017 Internationaux de France - ice dancing,991
2017 NHK Trophy - ice dancing,991
2017 Cup of China - ice dancing,991
2017 Skate Canada International - ice dancing,991
2017 Rostelecom Cup - ice dancing,991
2017 World Junior Figure Skating Championships - ice dancing,991
figure skating at the 2017 Winter Universiade – ice dance,991
2015 European Figure Skating Championships - ice dancing,991
2015 Four Continents Figure Skating Championships - ice dancing,991
2015–16 Grand Prix of Figure Skating Final - ice dancing,991
2015 NHK Trophy - ice dancing,991
2015 Rostelecom Cup - ice dancing,991
2015 Cup of China - ice dancing,991
2015 Skate Canada International - ice dancing,991
2015 Skate America - ice dancing,991
table tennis at the 2015 African Games – mixed doubles,991
2015 NRW Trophy - ice dance,991
2014 NRW Trophy - ice dance,991
2014 World Figure Skating Championships - ice dancing,991
2014 European Figure Skating Championships - ice dancing,991
2014 Four Continents Figure Skating Championships - ice dancing,991
2014–15 Grand Prix of Figure Skating Final - ice dancing,991
2014 NHK Trophy - ice dancing,991
2014 Trophée Éric Bompard - ice dancing,991
2014 Rostelecom Cup - ice dancing,991
2014 Cup of China - ice dancing,991
2014 Skate Canada International - ice dancing,991
2014 Skate America - ice dancing,991
women's volleyball at the 2014 Central American and Caribbean Games,991
men's volleyball at the 2014 Central American and Caribbean Games,991
2014 KIA Cold Hawaii PWA World Cup,991
Table tennis at the 2014 Summer Youth Olympics – Girls' singles,991
volleyball at the 2013 Mediterranean Games – men's tournament,991
diving at the 2013 World Aquatics Championships – men's 1 metre springboard,991
swimming at the 2013 World Aquatics Championships – men's 50 metre freestyle,991
swimming at the 2013 World Aquatics Championships – men's 100 metre freestyle,991
swimming at the 2013 World Aquatics Championships – men's 200 metre freestyle,991
swimming at the 2013 World Aquatics Championships – men's 1500 metre freestyle,991
swimming at the 2013 World Aquatics Championships – men's 800 metre freestyle,991
swimming at the 2013 World Aquatics Championships – men's 400 metre freestyle,991
swimming at the 2013 World Aquatics Championships – women's 50 metre freestyle,991
swimming at the 2013 World Aquatics Championships – women's 100 metre freestyle,991
swimming at the 2013 World Aquatics Championships – women's 200 metre freestyle,991
swimming at the 2013 World Aquatics Championships – women's 400 metre freestyle,991
swimming at the 2013 World Aquatics Championships – women's 800 metre freestyle,991
swimming at the 2013 World Aquatics Championships – women's 1500 metre freestyle,991
swimming at the 2013 World Aquatics Championships – men's 50 metre backstroke,991
swimming at the 2013 World Aquatics Championships – men's 100 metre backstroke,991
swimming at the 2013 World Aquatics Championships – men's 200 metre backstroke,991
swimming at the 2013 World Aquatics Championships – women's 50 metre backstroke,991
Republic of the Congo,991
swimming at the 2013 World Aquatics Championships – women's 200 metre backstroke,991
swimming at the 2013 World Aquatics Championships – women's 100 metre backstroke,991
swimming at the 2013 World Aquatics Championships – men's 50 metre breaststroke,991
swimming at the 2013 World Aquatics Championships – men's 100 metre breaststroke,991
swimming at the 2013 World Aquatics Championships – men's 200 metre breaststroke,991
swimming at the 2013 World Aquatics Championships – women's 50 metre breaststroke,991
swimming at the 2013 World Aquatics Championships – women's 100 metre breaststroke,991
swimming at the 2013 World Aquatics Championships – women's 200 metre breaststroke,991
swimming at the 2013 World Aquatics Championships – men's 50 metre butterfly,991
swimming at the 2013 World Aquatics Championships – men's 100 metre butterfly,991
swimming at the 2013 World Aquatics Championships – men's 200 metre butterfly,991
swimming at the 2013 World Aquatics Championships – women's 50 metre butterfly,991
swimming at the 2013 World Aquatics Championships – women's 100 metre butterfly,991
swimming at the 2013 World Aquatics Championships – women's 200 metre butterfly,991
swimming at the 2013 World Aquatics Championships – men's 200 metre individual medley,991
swimming at the 2013 World Aquatics Championships – men's 400 metre individual medley,991
swimming at the 2013 World Aquatics Championships – women's 200 metre individual medley,991
swimming at the 2013 World Aquatics Championships – men's 4 × 100 metre freestyle relay,991
swimming at the 2013 World Aquatics Championships – men's 4 × 200 metre freestyle relay,991
swimming at the 2013 World Aquatics Championships – women's 4 × 100 metre freestyle relay,991
swimming at the 2013 World Aquatics Championships – women's 4 × 200 metre freestyle relay,991
swimming at the 2013 World Aquatics Championships – men's 4 × 100 metre medley relay,991
swimming at the 2013 World Aquatics Championships – women's 4 × 100 metre medley relay,991
swimming at the 2013 World Aquatics Championships – women's 400 metre individual medley,991
handball at the 2013 Asian Youth Games – boys' tournament,991
figure skating at the 2013 Winter Universiade – ice dance,991
2013 UCI Track Cycling World Championships – women's sprint,991
2013 NRW Trophy - ice dance,991
2013 World Figure Skating Championships - ice dancing,991
2013 European Figure Skating Championships - ice dancing,991
2013 Four Continents Figure Skating Championships - ice dancing,991
2013–14 Grand Prix of Figure Skating Final - ice dancing,991
2013 Rostelecom Cup - ice dancing,991
2013 Trophée Eric Bompard - ice dancing,991
2013 NHK Trophy - ice dancing,991
2013 Cup of China - ice dancing,991
2013 Skate Canada International - ice dancing,991
2013 Skate America - ice dancing,991
2012 World Figure Skating Championships - ice dancing,991
2012 European Figure Skating Championships - ice dancing,991
2012 Four Continents Figure Skating Championships - ice dancing,991
2012–2013 Grand Prix of Figure Skating Final - ice dancing,991
2012 NHK Trophy - ice dancing,991
2012 Trophée Eric Bompard - ice dancing,991
2012 Rostelecom Cup - ice dancing,991
2012 Cup of China - ice dancing,991
2012 Skate Canada International - ice dancing,991
2012 Skate America - ice dancing,991
2012 NRW Trophy - ice dance,991
2012 KIA Cold Hawaii PWA World Cup,991
volleyball at the 2011 Pan American Games – women's tournament,991
volleyball at the 2011 Pan American Games – men's tournament,991
men's volleyball at the 2002 Central American and Caribbean Games,991
Dominican Republic,991
2018 Skate Canada International - ice dance,991
2018 Grand Prix of Helsinki - ice dance,991
Volvo Open Cup 37th - senior ice dance,991
2018 CS Asian Open Figure Skating Trophy - ice dancing,991
2018 NHK Trophy - ice dance,991
2018–19 Grand Prix of Figure Skating Final - ice dance,991
2018 CS Inge Solar Memorial – Alpen Trophy - ice dance,991
2018-2019 ISU Junior Grand Prix Final - ice dance,991
2018 Rostelecom Cup - ice dance,991
2018 Warsaw Cup - senior ice dance,991
2018 Internationaux de France - ice dance,991
2018 CS Tallinn Trophy - ice dance,991
Bosphorus Istanbul Cup 2018 - senior ice dance,991
2018 Open d'Andorra - senior ice dance,991
2018 Christmas Cup - senior ice dance,991
2018 British Figure Skating Championships - senior ice dancing,991
2018 CS Golden Spin of Zagreb - ice dance,991
2019 French Figure Skating Championships - ice dance,991
2019 Four National Figure Skating Championships - senior ice dance,991
2018–19 Japan Figure Skating Championships - ice dance,991
2018 Junior Grand Prix Slovakia - ice dancing,991
2018 Junior Grand Prix Austria - ice dancing,991
short-track speed skating,991
Armenia,991
2019 Russian Figure Skating Championships - ice dance,991
2019 Ukrainian Figure Skating Championships - ice dance,991
2019 German Figure Skating Championships - ice dancing,991
2019 Chinese Figure Skating Championships - ice dance,991
2018 NRW Trophy - ice dancing,991
2018 Masters de patinage - senior ice dancing,991
2018 Halloween Cup - senior ice dancing,991
2009 Skate America - ice dancing,991
2009 NHK Trophy - ice dancing,991
2009 Rostelecom Cup - ice dancing,991
2009 Cup of China - ice dancing,991
2009 World Figure Skating Championships - ice dancing,991
figure skating at the 2009 Winter Universiade – ice dance,991
2009–2010 Grand Prix of Figure Skating Final - ice dancing,991
2009 Trophée Eric Bompard - ice dancing,991
2008 NRW Trophy - senior ice dance,991
2008 Four Continents Figure Skating Championships - ice dancing,991
2008 European Figure Skating Championships - ice dancing,991
2008 Skate America - ice dancing,991
2008 Skate Canada International - ice dancing,991
2008 Cup of China - ice dancing,991
2008 Trophée Eric Bompard - ice dancing,991
2008 Cup of Russia - ice dancing,991
2008 NHK Trophy - ice dancing,991
2008–2009 Grand Prix of Figure Skating Final - ice dancing,991
2008 Pan American Wushu Championships,991
volleyball at the 2007 Pan American Games – women's tournament,991
football at the 2007 Pan American Games – men's tournament,991
volleyball at the 2007 Pan American Games – men's tournament,991
figure skating at the 2007 Asian Winter Games – ice dancing,991
2007 NRW Trophy - senior ice dance,991
2007 Four Continents Figure Skating Championships - ice dancing,991
2007 European Figure Skating Championships - ice dancing,991
2007 Skate America - ice dancing,991
2007 Skate Canada International - ice dancing,991
2007 Cup of China - ice dancing,991
2007 Trophée Eric Bompard - ice dancing,991
wushu,991
2007 Cup of Russia - ice dancing,991
2007 NHK Trophy - ice dancing,991
figure skating at the 2007 Winter Universiade - ice dance,991
2007–2008 Grand Prix of Figure Skating Final - ice dancing,991
women's volleyball at the 2006 Central American and Caribbean Games,991
2006 Four Continents Figure Skating Championships - ice dancing,991
2006 European Figure Skating Championships - ice dancing,991
2006 Skate America - ice dancing,991
2006 Skate Canada International - ice dancing,991
2006 Cup of China - ice dancing,991
2006 Trophée Eric Bompard - ice dancing,991
2006 Cup of Russia - ice dancing,991
2006 NHK Trophy - ice dancing,991
2006–2007 Grand Prix of Figure Skating Final - ice dancing,991
2005 Four Continents Figure Skating Championships - ice dancing,991
2005 European Figure Skating Championships - ice dancing,991
2005 Skate America - ice dancing,991
2005 Skate Canada International - ice dancing,991
2005 Cup of China - ice dancing,991
2005 Trophée Éric Bompard - ice dancing,991
2005 Cup of Russia - ice dancing,991
2005 NHK Trophy - ice dancing,991
2005–2006 Grand Prix of Figure Skating Final - ice dancing,991
Mare Nostrum,991
2004 Four Continents Figure Skating Championships - ice dancing,991
2004 Skate America - ice dancing,991
2004 Skate Canada International - ice dancing,991
2004 NHK Trophy - ice dancing,991
2004 Cup of China - ice dancing,991
2004 Trophée Eric Bompard - ice dancing,991
2004 Cup of Russia - ice dancing,991
2004–2005 Grand Prix of Figure Skating Final - ice dancing,991
Monaco,991
2003 Four Continents Figure Skating Championships - ice dancing,991
figure skating at the 2003 Asian Winter Games – ice dancing,991
football at the 2003 Pan American Games – women's tournament,991
2003–2004 Grand Prix of Figure Skating Final - ice dancing,991
2022–23 Coppa Italia,991
volleyball at the 2022 European Youth Summer Olympic Festival – girls' tournament,991
2022 World Figure Skating Championships - ice dancing,991
volleyball,991
tennis,991
table tennis,991
badminton,991
ice dance,991
Argentina,991
Spain,991
El Salvador,991
Indonesia,991
People's Republic of China,991
Peru,991
Mexico,991
Slovakia,991
Swimming at the 2020 European Aquatics Championships – Men's 50 metre freestyle,991
Swimming at the 2020 European Aquatics Championships – Men's 100 metre breaststroke,991
Swimming at the 2020 European Aquatics Championships – Men's 50 metre butterfly,991
Swimming at the 2020 European Aquatics Championships – Men's 200 metre butterfly,991
Swimming at the 2020 European Aquatics Championships – Men's 200 metre freestyle,991
Swimming at the 2020 European Aquatics Championships – Men's 200 metre breaststroke,991
Swimming at the 2020 European Aquatics Championships – Men's 100 metre butterfly,991
2021–22 Coppa Italia,991
figure skating at the 2011 Winter Universiade – ice dancing,991
football at the 2011 Military World Games – men's tournament,991
2011 NRW Trophy - ice dance,991
volleyball at the 2011 Summer Universiade – women's tournament,991
2011 World Figure Skating Championships - ice dancing,991
2011 European Figure Skating Championships - ice dancing,991
2011 Four Continents Figure Skating Championships - ice dancing,991
2011–2012 Grand Prix of Figure Skating Final - ice dancing,991
2011 Rostelecom Cup - ice dancing,991
2011 Trophée Eric Bompard - ice dancing,991
2011 NHK Trophy - ice dancing,991
2011 Cup of China - ice dancing,991
figure skating at the 2011 Asian Winter Games – ice dancing,991
2011 Skate Canada International - ice dancing,991
2011 Skate America - ice dancing,991
Red Bull Rockets Gran Canaria 2011,991
2010 NRW Trophy - senior ice dance,991
artistic roller skating at the 2010 Asian Games – pairs,991
2010 European Figure Skating Championships - ice dancing,991
2010 Four Continents Figure Skating Championships - ice dancing,991
2010 World Figure Skating Championships - ice dancing,991
2010–2011 Grand Prix of Figure Skating Final - ice dancing,991
2010 Trophée Eric Bompard - ice dancing,991
2010 Cup of Russia - ice dancing,991
2010 Skate America - ice dancing,991
2010 Cup of China - ice dancing,991
2010 Skate Canada International - ice dancing,991
2010 NHK Trophy - ice dancing,991
2010 Gran Canaria PWA Grand Prix,991
swimming at the 2009 World Aquatics Championships – men's 4 x 100 metre freestyle relay,991
2009 NRW Trophy - senior ice dance,991
artistic roller skating,991
2009 Four Continents Figure Skating Championships - ice dancing,991
2009 European Figure Skating Championships - ice dancing,991
2009 Skate Canada International - ice dancing,991
figure skating at the 2017 Asian Winter Games – ice dancing,991
water polo at the 2017 Southeast Asian Games – women's tournament,991
2016 CS Autumn Classic International - ice dancing,991
2016 World Figure Skating Championships - ice dancing,991
2016 European Figure Skating Championships - ice dancing,991
2016 Four Continents Figure Skating Championships - ice dancing,991
2016–17 Grand Prix of Figure Skating Final - ice dancing,991
2016 NHK Trophy - ice dancing,991
2016 Cup of China - ice dancing,991
2016 Trophée de France - ice dancing,991
2016 Rostelecom Cup - ice dancing,991
2016 Skate Canada International - ice dancing,991
2016 Skate America - ice dancing,991
2016 World Junior Figure Skating Championships - ice dancing,991
handball at the 2016 Summer Olympics – women's tournament,991
2016-2017 ISU Junior Grand Prix Final - ice dancing,991
netIP Cold Hawaii PWA World Cup 2016,991
volleyball at the 2015 Southeast Asian Games – women,991
Wave,991
volleyball at the 2015 Pan American Games – men's tournament,991
figure skating at the 2015 Winter Universiade – ice dance,991
2015 World Figure Skating Championships - ice dancing,991
2019 Four Continents Figure Skating Championships - ice dancing,991
2019 Bavarian Open - senior ice dancing,991
2019 Egna Dance Trophy - senior ice dancing,991
2019 Russian Cup Final - senior ice dancing,991
2019 Open Ice Mall Cup - senior ice dancing,991
2019 Mentor Toruń Cup - senior ice dancing,991
2019 Canadian Figure Skating Championships - senior ice dancing,991
2019 European Figure Skating Championships - ice dancing,991
2019 United States Figure Skating Championships - senior ice dancing,991
2019 World Junior Figure Skating Championships - ice dancing,991
figure skating at the 2019 Winter Universiade - ice dancing,991
2019 CS Warsaw Cup - ice dancing,991
2019 Pavel Roman Memorial - senior ice dancing,991
2019 Rostelecom Cup - ice dancing,991
2019 Open d'Andorra - senior ice dancing,991
2019 NHK Trophy - ice dancing,991
2019 CS Golden Spin of Zagreb - senior ice dancing,991
2019–20 Grand Prix of Figure Skating Final - ice dancing,991
2019-2020 ISU Junior Grand Prix Final - ice dancing,991
2019–20 Japan Figure Skating Championships - ice dancing,991
2019-2020 French Figure Skating Championships - ice dancing,991
2020 Russian Figure Skating Championships - ice dancing,991
2019 British Figure Skating Championships - senior ice dancing,991
2026 European Rowing Championships,991
Football at the 2026 Asian Games – Men's tournament,991
Football at the 2026 Asian Games – Women's tournament,991
2026 Asian Rhythmic Gymnastics Championships,991
2025 Pan American Aquatics U15 Water Polo Championships – Women's tournament,991
2025 Pan American Aquatics U15 Water Polo Championships – Men's tournament,991
2025 Pan American U17 Water Polo Championship – Men's tournament,991
2025 European Rowing Championships,991
2025–26 Coppa Italia,991
2025 Pan American U17 Water Polo Championship – Women's tournament,991
Swimming at the 2025 World Aquatics Championships – Men's 50 metre freestyle,991
2024 World Rowing Masters Regatta,991
2019 CS Nebelhorn Trophy - ice dancing,991
2019 Junior Grand Prix Croatia - ice dancing,991
2019 Masters de patinage - senior ice dancing,991
2019 Mezzaluna Cup - senior ice dancing,991
2019 Shanghai Trophy - ice dancing,991
2019 Junior Grand Prix Italy - ice dancing,991
2019 Bosphorus Cup - senior ice dancing,991
2019 Santa Claus Cup - senior ice dancing,991
water polo at the 2019 Southeast Asian Games – men's tournament,991
water polo at the 2019 Southeast Asian Games – women's tournament,991
2019 World Figure Skating Championships - ice dancing,991
men's volleyball at the 2018 Central American and Caribbean Games,991
2018 Junior Grand Prix Lithuania - ice dance,991
2018 CS Lombardia Trophy - ice dance,991
2018 Junior Grand Prix Canada - ice dance,991
2018 CS U.S. International Figure Skating Classic - ice dance,991
2018 CS Autumn Classic - ice dance,991
2018 CS Ondrej Nepela Trophy - ice dance,991
2018 CS Nebelhorn Trophy - ice dance,991
2018 Junior Grand Prix Czech Republic - ice dance,991
2018 Junior Grand Prix Slovenia - ice dance,991
2018 CS Finlandia Trophy - ice dance,991
2018 Junior Grand Prix Armenia - ice dance,991
2018 Skate America - ice dance,991
2018 Pavel Roman Memorial - senior ice dancing,991
2018-2019 Spanish Figure Skating Championships - senior ice dancing,991
2018 World Figure Skating Championships - ice dancing,991
2018 Minsk-Arena Ice Star - ice dance,991
2018 Minsk-Arena Ice Star - junior ice dance,991
Alta Valtellina Trophy 2018 - Women's Junior A - 500m,991
Alta Valtellina Trophy 2018 - Women's Junior A - 1000m,991
Critérium du Dauphiné,1987
Tour de Romandie,1987
Tour of the Basque Country,1987
Volta a Catalunya,1987
Major one week stage races (cycling),1987
"France, Rhône-Alpes",1987
Romandy,1987
Basque Country (autonomous community),1987
Catalonia,1987
Draai van de Kaai,1988
Criterium,1988
"Netherlands, Roosendaal",1988
TD Bank Mayor's Cup,1988
New England,1988
Gastown Grand Prix,1988
"British Columbia, Gastown, Vancouver",1988
"Algeria, Biskra",2015
"Japan, Tochigi Prefecture",2015
"China, Guangxi",2015
Tour de Limpopo,2015
PRUride Philippines,2015
Tour de Iskandar Johor,2015
Tour of Good Hope,2015
Tour of Peninsular,2015
Cape Winelands District Municipality,2015
Cambodia Bay Cycling Tour,2015
Tour Battle of Warsaw,2015
Tour du Pays de Montbéliard,2015
Flanders Tomorrow Tour,2015
Cambodia,2015
"Doubs, France",2015
West Flanders,2015
International Syrian Tour,2015
Itzulia Women,2015
O Gran Camiño,2015
Princess Anna Vasa Tour,2015
Tour de France Femmes,2015
Road bicycle racing,2015
Syria,2015
"Basque Country (autonomous community), Spain",2015
Tour de Kyushu,2015
Tour of Huangshan,2015
